square_feet,spray_count,mp_count,drip_count,rotor_count,valve_count,value_mill,est_irrig_value,region,building_type,mix_manufacturers,general_contractor
86137.9,7.2155137,6.1421885,2.701958,4.929194,20.79928,14.029407,6220.3804,Northeast,school,True,Nix Construction
85146.234,7.17316,6.068616,2.695243,4.841083,20.68613,13.978907,6183.3984,Northeast,school,True,Nix Construction
84655.74,7.1345234,5.991485,2.6889532,4.812291,20.624495,13.956914,6165.9795,Southern California,school,True,Nix Construction
84848.16,7.157636,6.0392556,2.6922224,4.8409786,20.664972,13.967705,6176.713,Southern California,school,True,Nix Construction
84759.18,7.1535196,6.021833,2.6913838,4.8328714,20.659342,13.962412,6174.9536,Southern California,school,True,Nix Construction
84927.8,7.152508,6.027165,2.692027,4.840079,20.674072,13.966121,6178.915,Southern California,school,True,Nix Construction
85230.805,7.1893473,6.0924063,2.6991699,4.8646307,20.710398,13.996851,6200.269,Southwest,school,True,Nix Construction
85007.91,7.172686,6.070983,2.6948102,4.8471656,20.686237,13.974017,6189.764,Northeast,school,True,Nix Construction
84778.09,7.149442,6.0148106,2.6912882,4.8281245,20.647736,13.963216,6176.5923,Northern California ,school,True,Nix Construction
84675.766,7.13846,5.995823,2.6891558,4.815756,20.627918,13.957685,6167.839,Central States,school,True,Nix Construction
84818.47,7.152788,6.031133,2.6920707,4.8335366,20.659758,13.965216,6180.0166,Southeast,school,True,Nix Construction
84841.914,7.1662145,6.0395846,2.6934018,4.84448,20.677011,13.970792,6179.5474,Southern California,school,True,Nix Construction
85032.31,7.1660986,6.05036,2.6932497,4.8488455,20.674978,13.973899,6177.041,Southern California,school,True,Nix Construction
85585.914,7.2070103,6.124793,2.7007692,4.8971257,20.730644,13.99967,6200.5244,Northeast,school,True,Nix Construction
84949.125,7.161068,6.0358095,2.6930745,4.842177,20.68075,13.967731,6180.542,Southwest,school,True,Nix Construction
84811.97,7.1537666,6.024559,2.692152,4.82965,20.660019,13.966724,6176.545,Southeast,school,True,Nix Construction
85335.29,7.223703,6.155894,2.7020571,4.889394,20.776348,14.002622,6211.9854,Central States,school,True,Nix Construction
84828.18,7.149055,6.026328,2.6904426,4.825656,20.649937,13.964267,6173.6777,Northern California ,school,True,Nix Construction
85910.06,7.2563915,6.2357793,2.7133749,4.944582,20.797237,14.062184,6230.2915,Southwest,school,True,Nix Construction
84971.47,7.1570444,6.0411124,2.6933339,4.828883,20.67029,13.9679785,6187.0977,Northeast,school,True,Nix Construction
85360.54,7.1958075,6.1764827,2.6979785,4.8547597,20.721107,13.993941,6199.676,Southwest,school,True,Nix Construction
84656.1,7.134441,5.991626,2.688967,4.812554,20.623983,13.956958,6165.7896,Northeast,school,True,Nix Construction
84709.94,7.1448283,6.008262,2.6899738,4.8214173,20.63671,13.959674,6170.151,Northern California ,school,True,Nix Construction
84655.88,7.134188,5.990283,2.6889272,4.8117228,20.623325,13.956807,6165.795,Southeast,school,True,Nix Construction
85105.53,7.180563,6.0684776,2.6964862,4.8458285,20.682926,13.977719,6188.7266,Northeast,school,True,Nix Construction
84714.02,7.139941,6.0004215,2.6893158,4.8172317,20.63401,13.958363,6169.079,Southeast,school,True,Nix Construction
85029.58,7.1785803,6.0449786,2.6921332,4.838034,20.675991,13.974893,6179.367,Southeast,school,True,Nix Construction
85558.84,7.1935945,6.1144323,2.7010088,4.90076,20.724543,14.00375,6207.93,Northern California ,school,True,Nix Construction
86962.28,7.2864537,6.258839,2.723432,4.971068,20.91776,14.076119,6280.791,Northeast,school,True,Nix Construction
85619.016,7.188407,6.1267157,2.6983616,4.8737316,20.745253,13.998843,6187.5723,Southwest,school,True,Nix Construction
84948.44,7.1541595,6.034624,2.6919944,4.834016,20.659739,13.968025,6183.9717,Northeast,school,True,Nix Construction
85023.23,7.168358,6.0782137,2.6934497,4.851028,20.68132,13.978815,6182.775,Northern California ,school,True,Nix Construction
84674.18,7.1376595,5.9949446,2.6892145,4.8140507,20.626358,13.958205,6166.4233,Southwest,school,True,Nix Construction
85027.09,7.176139,6.075033,2.69629,4.857406,20.694534,13.978033,6184.923,Northern California ,school,True,Nix Construction
84929.88,7.156001,6.0231967,2.6912572,4.8488617,20.666515,13.9661045,6173.0615,Southern California,school,True,Nix Construction
84781.46,7.1454806,6.016465,2.6903918,4.819953,20.646627,13.962013,6172.0586,Southwest,school,True,Nix Construction
84750.83,7.1404724,5.9986887,2.6895597,4.8224983,20.636332,13.9589815,6167.478,Southern California,school,True,Nix Construction
84837.88,7.1595364,6.034958,2.690835,4.8313804,20.65477,13.968088,6176.5386,Southern California,park,True,Nix Construction
86301.15,7.2342234,6.1912355,2.710805,4.938411,20.811197,14.030584,6213.5615,Northeast,school,True,Nix Construction
84851.664,7.1559186,6.026181,2.6913526,4.8335104,20.658054,13.967754,6177.326,Southeast,school,True,Nix Construction
84664.625,7.1374435,5.9947076,2.6891673,4.815119,20.629068,13.957304,6166.7886,Southern California,school,True,Nix Construction
84763.4,7.1491523,6.0085373,2.6897664,4.8234277,20.642408,13.963079,6170.364,Northern California ,school,True,Nix Construction
84906.4,7.1607094,6.0354624,2.69247,4.837355,20.654985,13.968586,6180.6235,Southeast,school,True,Nix Construction
84971.07,7.1611924,6.0301824,2.6920328,4.8404984,20.671764,13.970331,6180.3945,Central States,school,True,Nix Construction
85978.19,7.233537,6.2011147,2.706662,4.893691,20.780312,14.042302,6221.453,Southwest,school,True,Nix Construction
85625.91,7.2266927,6.127367,2.7043965,4.893591,20.782297,14.014404,6198.0835,Southern California,school,True,Nix Construction
85980.63,7.2226534,6.1712174,2.7089798,4.944582,20.76291,14.0263195,6208.861,Northeast,school,True,Nix Construction
85330.914,7.221111,6.1300583,2.7037196,4.90859,20.788614,13.998139,6205.8994,Northeast,school,True,Nix Construction
84738.03,7.147917,6.008566,2.6900578,4.824592,20.645472,13.960123,6169.946,Great Lakes,school,True,Nix Construction
85891.76,7.247757,6.179889,2.7033772,4.9046187,20.816628,14.034088,6219.1157,Northern California ,school,True,Nix Construction
84691.8,7.141581,5.999888,2.6891623,4.816384,20.629353,13.957974,6167.5137,Southern California,school,True,Nix Construction
85135.02,7.189416,6.0533886,2.69479,4.855688,20.688091,13.986645,6182.097,Southwest,school,True,Nix Construction
85029.18,7.172021,6.0585265,2.693155,4.8603573,20.692057,13.9754095,6187.0186,Southern California,school,True,Nix Construction
84736.375,7.1434717,6.005341,2.6895702,4.820741,20.639883,13.959763,6171.0137,Southern California,school,True,Nix Construction
84834.39,7.156296,6.0251455,2.6912048,4.838769,20.655426,13.967028,6179.3926,Great Lakes,school,True,Nix Construction
85166.625,7.1776977,6.0796657,2.694828,4.849546,20.70918,13.979175,6186.708,Southern California,school,True,Nix Construction
84947.13,7.1695857,6.0450935,2.694505,4.8488803,20.665495,13.976463,6182.544,Southwest,school,True,Nix Construction
84904.61,7.157486,6.033709,2.6917362,4.8436003,20.664759,13.967242,6173.8794,Northeast,school,True,Nix Construction
85061.07,7.173883,6.0520983,2.6947134,4.843548,20.684284,13.982063,6183.418,Southwest,school,True,Nix Construction
